ST,OCCPSTEM,RAC1P,SEX,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
South Dakota,STEM-related,White,Male,-0.18543846744915798,1.0,31063.684510250572,925,0.41209131163782875,SD,0
Tennessee,Non-STEM,Asian,Female,-0.0835237646449204,0.9,13119.497491638796,3758,0.8688893637670553,TN,0
Tennessee,Non-STEM,Asian,Male,-0.21003604500906917,0.5714285714285714,29279.565217391304,3093,0.6800161237621763,TN,0
Tennessee,Non-STEM,Black or African American,Female,0.06420071885729056,0.836,16497.908862876255,50437,1.0216384481095675,TN,0
Tennessee,Non-STEM,Black or African American,Male,0.06054008118020085,0.6296296296296297,16892.056856187293,42751,1.0310016377925693,TN,0
Tennessee,Non-STEM,Multi-racial and Other,Female,-0.2705102320524096,0.7721518987341772,20608.30936454849,9529,1.0250241565117022,TN,0
Tennessee,Non-STEM,Multi-racial and Other,Male,0.05749978450693159,0.6133333333333333,22860.583612040136,9074,0.9368449164455541,TN,0
Tennessee,Non-STEM,Native American or Hawaiian,Female,0.18293150929511548,1.0,9572.165551839465,1081,1.1327006368001076,TN,0
Tennessee,Non-STEM,Native American or Hawaiian,Male,0.08421683339671207,0.0,15202.85117056856,166,0.559608052704815,TN,0
Tennessee,Non-STEM,White,Female,-0.08885121633695943,0.8719146097398266,18243.421404682274,156691,0.9668516769217332,TN,0
Tennessee,Non-STEM,White,Male,0.07700915194769506,0.8124207858048162,28153.428093645485,170185,1.0329198010653786,TN,0
Tennessee,Not working,Asian,Male,,0.0,0.0,205,4.509733007936122,TN,1
Tennessee,Not working,Black or African American,Female,,1.0,0.0,1107,2.2436405591414386,TN,1
Tennessee,Not working,Black or African American,Male,,0.5,0.0,894,2.157288734671129,TN,1
Tennessee,Not working,Multi-racial and Other,Male,,0.5,0.0,417,4.307870745055961,TN,1
Tennessee,Not working,White,Female,,1.0,0.0,715,0.44144796983161727,TN,1
Tennessee,Not working,White,Male,,0.45454545454545453,0.0,1127,0.6844266623863958,TN,1
Tennessee,STEM,Asian,Female,0.36180665819112673,1.0,79955.73578595319,523,2.2744168704268786,TN,0
Tennessee,STEM,Asian,Male,-0.02661754452099587,1.0,67005.15886287625,1625,6.7197533057609204,TN,0
Tennessee,STEM,Black or African American,Female,-0.2677035879029234,1.0,22072.28762541806,1401,0.533760942146183,TN,0
Tennessee,STEM,Black or African American,Male,-0.09850267612847893,1.0,19144.33110367893,2814,1.27643247322593,TN,0
Tennessee,STEM,Multi-racial and Other,Female,0.4874226135752798,1.0,47297.75919732442,557,1.1269447965767028,TN,0
Tennessee,STEM,Multi-racial and Other,Male,0.26209793534855913,0.8333333333333334,53491.51337792643,971,1.885596804407319,TN,0
Tennessee,STEM,Native American or Hawaiian,Male,-0.5934181781838499,1.0,20270.46822742475,170,10.779173507907775,TN,0
Tennessee,STEM,White,Female,0.27627634327674894,0.9215686274509803,45045.484949832775,4700,0.5454743513238315,TN,0
Tennessee,STEM,White,Male,0.28826355451300995,0.9391304347826087,45045.484949832775,10992,1.2548237143323864,TN,0
Tennessee,STEM-related,Asian,Female,0.15349338307289975,1.0,22860.583612040136,618,2.054764370843373,TN,0
Tennessee,STEM-related,Asian,Male,0.10087320880786643,1.0,65879.02173913045,229,0.7240034220167824,TN,0
Tennessee,STEM-related,Black or African American,Female,0.06630552198476085,1.0,42567.98327759198,2975,0.8665643097387742,TN,0
Tennessee,STEM-related,Black or African American,Male,-0.8376031515708301,1.0,33784.11371237459,509,0.1765211328299436,TN,0
Tennessee,STEM-related,Multi-racial and Other,Female,-0.2895688714463348,0.6,39414.799331103684,444,0.6868083868598868,TN,0
Tennessee,STEM-related,Multi-racial and Other,Male,-0.41326331595033183,1.0,33784.11371237459,509,0.7557054568185937,TN,0
Tennessee,STEM-related,White,Female,0.033279930705162435,0.9732142857142857,38851.73076923077,21463,1.9044609600801063,TN,0
Tennessee,STEM-related,White,Male,-0.1562360526301748,0.9622641509433962,28153.428093645485,4321,0.3771337821209505,TN,0
Texas,Non-STEM,Asian,Female,-0.15648940796351304,0.8489208633093526,15701.735751295339,35093,0.7521041290254937,TX,0
Texas,Non-STEM,Asian,Male,-0.0031191693562170864,0.8247422680412371,20935.647668393784,35913,0.7640885119400288,TX,0
Texas,Non-STEM,Black or African American,Female,-0.02603558986853878,0.7285714285714285,16748.518134715032,136081,1.005504541305132,TX,0
Texas,Non-STEM,Black or African American,Male,0.026116575781649845,0.6535859269282814,15701.735751295339,129249,1.0337882593910874,TX,0
Texas,Non-STEM,Multi-racial and Other,Female,-0.15103353611381495,0.6656891495601173,16329.80518134715,85738,0.9955510310743275,TX,0
Texas,Non-STEM,Multi-racial and Other,Male,0.07787896126601576,0.5460199004975125,20935.647668393784,107725,1.0588660143665518,TX,0
Texas,Non-STEM,Native American or Hawaiian,Female,-0.41916016432462005,0.6271186440677966,18842.082901554404,6665,1.1118825930881284,TX,0
Texas,Non-STEM,Native American or Hawaiian,Male,0.06827083167323734,0.6338028169014085,20935.647668393784,8490,1.062726433051206,TX,0
Texas,Non-STEM,White,Female,-0.06785098350210339,0.74625,17795.300518134714,679261,0.9977821018901463,TX,0
Texas,Non-STEM,White,Male,0.07351000435098991,0.6932290800199634,25122.777202072542,756354,1.0166922744525293,TX,0
Texas,Not working,Asian,Female,,1.0,0.0,1046,2.99087963970097,TX,1
Texas,Not working,Asian,Male,,0.6666666666666666,0.0,829,2.3531861865977253,TX,1
Texas,Not working,Black or African American,Female,,0.6923076923076923,0.0,1814,1.7882721058014128,TX,1
Texas,Not working,Black or African American,Male,,0.7692307692307693,0.0,1608,1.715932593698823,TX,1
Texas,Not working,Multi-racial and Other,Female,,0.3333333333333333,0.0,899,1.3927066358650773,TX,1
Texas,Not working,Multi-racial and Other,Male,,0.4,0.0,410,0.5376728887857334,TX,1
Texas,Not working,White,Female,,0.45161290322580644,0.0,4618,0.9050294947427674,TX,1
Texas,Not working,White,Male,,0.48484848484848486,0.0,3621,0.6493856919872909,TX,1
Texas,STEM,Asian,Female,-0.16151158401018856,0.9666666666666667,48151.98963730571,6905,2.457958809842728,TX,0
Texas,STEM,Asian,Male,-0.08358847621370724,0.9107142857142857,34282.123056994824,13530,4.781269486291834,TX,0
Texas,STEM,Black or African American,Female,-0.18325821032247044,0.9285714285714286,35904.63575129534,5077,0.6230847887618484,TX,0
Texas,STEM,Black or African American,Male,-0.19805689728936682,0.8333333333333334,56002.85751295338,6290,0.8356193549484956,TX,0
Texas,STEM,Multi-racial and Other,Female,0.07391209564108478,0.85,61760.160621761665,2794,0.5388526475258282,TX,0
Texas,STEM,Multi-racial and Other,Male,-0.21824985533637076,0.9,52339.119170984464,4064,0.6634858223530683,TX,0
Texas,STEM,Native American or Hawaiian,Male,0.2291737916360053,0.5,34020.4274611399,456,0.9480518206243286,TX,0
Texas,STEM,White,Female,0.12536020118130003,0.9307359307359307,45011.64248704664,22760,0.5552962341356495,TX,0
Texas,STEM,White,Male,0.05611325251143526,0.9243856332703214,54432.68393782384,57368,1.2808184245092904,TX,0
Texas,STEM-related,Asian,Female,0.0844011191909806,0.9117647058823529,33497.036269430064,9311,3.671144734739588,TX,0
Texas,STEM-related,Asian,Male,0.17776240165139903,0.9565217391304348,20202.9,2466,0.9652343315531963,TX,0
Texas,STEM-related,Black or African American,Female,0.2019266814128006,0.875,41766.6170984456,8883,1.2075188252514601,TX,0
Texas,STEM-related,Black or African American,Male,-0.0051222667637709565,1.0,41871.29533678757,3138,0.46174802540583465,TX,0
Texas,STEM-related,Multi-racial and Other,Female,0.15970812711876828,0.8113207547169812,47105.207253886016,7202,1.5384769668963767,TX,0
Texas,STEM-related,Multi-racial and Other,Male,-0.1026106576085905,0.6666666666666666,31403.471502590677,1955,0.3535240565625956,TX,0
Texas,STEM-related,Native American or Hawaiian,Female,0.0791291229776185,1.0,41871.29533678757,61,0.18721313514252355,TX,0
Texas,STEM-related,Native American or Hawaiian,Male,-0.8894829445044844,1.0,25122.777202072542,18,0.04145090351466895,TX,0
Texas,STEM-related,White,Female,0.10528661116070034,0.9191321499013807,36637.383419689126,57226,1.5464650997966416,TX,0
Texas,STEM-related,White,Male,0.1424724493513123,0.8686131386861314,31403.471502590677,17397,0.43021592530064257,TX,0
Utah,Non-STEM,Asian,Female,-0.10309797677903927,0.9629629629629629,23343.247150259067,4258,0.78427404823784,UT,0
Utah,Non-STEM,Asian,Male,-0.21627935112842622,0.8928571428571429,15911.092227979278,3290,0.7571060406709627,UT,0
Utah,Non-STEM,Black or African American,Female,-0.10513094485647034,0.6363636363636364,7850.867875647668,1489,0.8024541218122344,UT,0
Utah,Non-STEM,Black or African American,Male,-0.41823405978913364,0.8235294117647058,10467.823834196892,1807,1.0822630206845183,UT,0
Utah,Non-STEM,Multi-racial and Other,Female,-0.00830183933828301,0.7317073170731707,20935.647668393784,12227,1.0036350749895748,UT,0
Utah,Non-STEM,Multi-racial and Other,Male,-0.023492069295060033,0.8295454545454546,28263.124352331608,11688,1.0563397083582617,UT,0
Utah,Non-STEM,Native American or Hawaiian,Female,0.2261165842286912,0.6071428571428571,21616.056217616584,3593,1.0822565036858907,UT,0
Utah,Non-STEM,Native American or Hawaiian,Male,0.0956468693409872,0.76,20935.647668393784,4029,1.0939686256120358,UT,0
Utah,Non-STEM,White,Female,-0.08754883652530171,0.9025906735751296,15701.735751295339,106920,1.011501549671961,UT,0
Utah,Non-STEM,White,Male,0.09650989133588317,0.8859903381642512,22715.17772020726,111804,0.9995828140984035,UT,0
Utah,Not working,White,Female,,1.0,0.0,349,1.0449470137101315,UT,1
Utah,Not working,White,Male,,0.3333333333333333,0.0,476,1.346882256517931,UT,1
Utah,STEM,Asian,Female,0.46441231978622377,0.8888888888888888,40719.834715025914,1553,3.666371620461854,UT,0
Utah,STEM,Asian,Male,0.49726061750863415,1.0,39777.730569948195,1345,3.967216826171358,UT,0
Utah,STEM,Black or African American,Male,-0.1430006582522368,1.0,62806.943005181354,88,0.6755541693666911,UT,0
Utah,STEM,Multi-racial and Other,Female,0.47797706826906133,0.8571428571428571,41871.29533678757,954,1.0037074153387189,UT,0
Utah,STEM,Multi-racial and Other,Male,0.9132794914065593,1.0,60189.98704663213,633,0.7332801895127281,UT,0
Utah,STEM,Native American or Hawaiian,Male,-0.7196921105870606,1.0,41871.29533678757,151,0.5255177462848842,UT,0
Utah,STEM,White,Female,0.1987651582825784,1.0,30147.332642487047,3413,0.4138535932350261,UT,0
Utah,STEM,White,Male,0.08850655031667777,0.8861788617886179,26169.559585492232,12234,1.401950742213897,UT,0
Utah,STEM-related,Asian,Female,,1.0,0.0,351,1.2018845392972861,UT,1
Utah,STEM-related,Asian,Male,-0.3746892409198065,1.0,25803.185751295343,297,1.2706054314468873,UT,0
Utah,STEM-related,Black or African American,Female,-0.20081581197047021,1.0,64900.507772020734,617,6.181645889940657,UT,0
Utah,STEM-related,Multi-racial and Other,Female,0.3403057566451215,1.0,28786.515544041453,646,0.9857842639360621,UT,0
Utah,STEM-related,Multi-racial and Other,Male,0.0403522107947422,0.5,27268.681088082907,237,0.3982036104344833,UT,0
Utah,STEM-related,Native American or Hawaiian,Female,0.8719289379839031,1.0,37684.165803108815,175,0.9799512712777176,UT,0
Utah,STEM-related,White,Female,0.018126676395228487,0.9156626506024096,26169.559585492232,9289,1.633691351997226,UT,0
Utah,STEM-related,White,Male,0.27619958166828834,0.8571428571428571,30461.367357512958,2433,0.40438682047488483,UT,0
Vermont,Non-STEM,Asian,Female,-0.45821051894686904,1.0,17390.954170708053,564,1.1493017674012653,VT,0
Vermont,Non-STEM,Asian,Male,0.22770218461242764,1.0,34781.9083414161,356,1.1493017674012656,VT,0
Vermont,Non-STEM,Black or African American,Female,-1.1136640351918827,1.0,8132.108147429682,496,1.1493017674012656,VT,0
Vermont,Non-STEM,Black or African American,Male,-0.47321060185702063,0.625,4115.042677012609,1924,1.1493017674012656,VT,0
Vermont,Non-STEM,Multi-racial and Other,Female,0.5687664144943385,0.75,16656.125121241515,883,0.9101645386684462,VT,0
Vermont,Non-STEM,Multi-racial and Other,Male,-0.820419557280323,0.75,13226.922890397675,250,0.3968583450971221,VT,0
Vermont,Non-STEM,Native American or Hawaiian,Female,1.508150029788172,0.0,53887.46362754609,1124,1.1493017674012656,VT,0
Vermont,Non-STEM,White,Female,-0.0657762989528348,0.954954954954955,16656.125121241515,13848,1.0233093856473174,VT,0
Vermont,Non-STEM,White,Male,0.098032501783178,0.937984496124031,24494.30164888458,17219,0.9757335140953748,VT,0
Vermont,Not working,Multi-racial and Other,Male,,1.0,0.0,183,58.201657458563545,VT,1
Vermont,STEM,Multi-racial and Other,Male,2.4913303041556922,1.0,14696.580989330747,77,1.2105693204509433,VT,0
Vermont,STEM,White,Female,-0.0070767546986517755,1.0,44089.742967992235,913,0.668180981202874,VT,0
Vermont,STEM,White,Male,0.47643333891298134,0.9411764705882353,41150.4267701261,2712,1.5220061636596598,VT,0
Vermont,STEM-related,Multi-racial and Other,Female,-0.45821051894686904,1.0,16656.125121241515,232,5.517764225462612,VT,0
Vermont,STEM-related,Multi-racial and Other,Male,-1.6124611634035706,0.0,0.0,214,7.838360412921709,VT,0
Vermont,STEM-related,White,Female,-0.13658746358760626,1.0,44089.742967992235,792,1.3503956527462058,VT,0
Vermont,STEM-related,White,Male,-0.6962537931583967,1.0,75932.3351115422,351,0.45892990644374976,VT,0
Virginia,Non-STEM,Asian,Female,-0.04088464971182543,0.9338235294117647,16603.07428430405,13912,0.8651175276352673,VA,0
Virginia,Non-STEM,Asian,Male,-0.041282710938028884,0.9126984126984127,19943.6327739388,14188,0.7979747096767815,VA,0
Virginia,Non-STEM,Black or African American,Female,0.06643046641798515,0.8994413407821229,17051.806021717668,61054,1.0668488310761186,VA,0
Virginia,Non-STEM,Black or African American,Male,0.1122379904632419,0.7680798004987531,14957.7245804541,61443,1.0612113831616339,VA,0
Virginia,Non-STEM,Multi-racial and Other,Female,0.24711382870750934,0.7945205479452054,18497.719397828238,18623,1.0670494932361554,VA,0
Virginia,Non-STEM,Multi-racial and Other,Male,0.1366628502688633,0.7175141242937854,19943.6327739388,25586,1.0910209809974096,VA,0
Virginia,Non-STEM,Native American or Hawaiian,Female,0.2669457107898011,0.75,25428.131786771966,1210,0.9798269575245829,VA,0
Virginia,Non-STEM,Native American or Hawaiian,Male,-0.1879078740409108,0.8461538461538461,21937.99605133268,1730,1.0177608367189952,VA,0
Virginia,Non-STEM,White,Female,-0.06662440542664427,0.9074200136147039,19943.6327739388,165824,0.9793147141819163,VA,0
Virginia,Non-STEM,White,Male,-0.004705567717151289,0.8748488512696493,24929.540967423494,181129,0.9922422445198681,VA,0
Virginia,Not working,Asian,Female,,1.0,0.0,10,0.10715627897282363,VA,1
Virginia,Not working,Asian,Male,,1.0,0.0,243,2.355083465248974,VA,1
Virginia,Not working,Black or African American,Female,,0.8333333333333334,0.0,767,2.3094906557646966,VA,1
Virginia,Not working,Black or African American,Male,,0.5,0.0,184,0.5476201156976138,VA,1
Virginia,Not working,Multi-racial and Other,Female,,0.0,0.0,62,0.6121511817656554,VA,1
Virginia,Not working,Multi-racial and Other,Male,,0.5,0.0,404,2.9685485362073627,VA,1
Virginia,Not working,Native American or Hawaiian,Male,,1.0,0.0,44,4.460508699778551,VA,1
Virginia,Not working,White,Female,,0.3333333333333333,0.0,317,0.32260139213923616,VA,1
Virginia,Not working,White,Male,,0.7,0.0,1130,1.0666949751715078,VA,1
Virginia,STEM,Asian,Female,0.3533212260520537,1.0,68306.9422507404,4006,2.3180885563061717,VA,0
Virginia,STEM,Asian,Male,0.17224485469310677,0.9285714285714286,63819.62487660417,5769,3.0192704915815884,VA,0
Virginia,STEM,Black or African American,Female,0.548771300516908,1.0,48861.90029615006,1805,0.2934941880668034,VA,0
Virginia,STEM,Black or African American,Male,-0.21257967141573264,0.8,35699.102665350445,4639,0.7455682339812262,VA,0
Virginia,STEM,Multi-racial and Other,Female,-0.28410020381302764,1.0,56340.76258637711,860,0.45852910521638296,VA,0
Virginia,STEM,Multi-racial and Other,Male,0.20452707821736701,0.8235294117647058,66811.16979269499,1366,0.5420195385708191,VA,0
Virginia,STEM,Native American or Hawaiian,Male,1.1900259344137267,1.0,32906.99407699902,226,1.2372048312149788,VA,0
Virginia,STEM,White,Female,0.09272844992265267,0.9758064516129032,45371.76456071077,12915,0.7097458132012431,VA,0
Virginia,STEM,White,Male,0.06154281743618836,0.9693486590038314,49859.081934847,26950,1.3737953091590684,VA,0
Virginia,STEM-related,Asian,Female,-0.43420550551195103,0.8181818181818182,51853.44521224088,993,0.9749839145697252,VA,0
Virginia,STEM-related,Asian,Male,-0.281336698108593,0.8571428571428571,3988.72655478776,720,0.6393859726620336,VA,0
Virginia,STEM-related,Black or African American,Female,0.036984447972203585,0.7894736842105263,26225.877097729517,3709,1.023312447275745,VA,0
Virginia,STEM-related,Black or African American,Male,-0.1818149379781214,0.9090909090909091,32906.99407699902,1858,0.5066847780507837,VA,0
Virginia,STEM-related,Multi-racial and Other,Female,-0.13907924955350465,1.0,28170.381293188555,990,0.8956385441258046,VA,0
Virginia,STEM-related,Multi-racial and Other,Male,-0.23845482803947438,1.0,21937.99605133268,237,0.15956649773781542,VA,0
Virginia,STEM-related,Native American or Hawaiian,Female,0.7686073735571868,1.0,29915.4491609082,243,3.106940578100681,VA,0
Virginia,STEM-related,White,Female,0.0816200540747041,0.9340659340659341,36347.27073050346,20174,1.8811766066938442,VA,0
Virginia,STEM-related,White,Male,-0.009349046916704684,1.0,33904.175715695965,5574,0.48212466284480043,VA,0
Washington,Non-STEM,Asian,Female,-0.05373403989725549,0.9066666666666666,18171.427583025834,18127,0.8204110777312296,WA,0
Washington,Non-STEM,Asian,Male,0.02170243486211885,0.9178082191780822,27396.92158671587,17561,0.6446641170758799,WA,0
Washington,Non-STEM,Black or African American,Female,0.1327815765726898,0.8602150537634409,16773.62546125461,14911,1.1207809771201,WA,0
Washington,Non-STEM,Black or African American,Male,-0.2632648996274937,0.8611111111111112,24414.943726937272,14006,1.0829726225928207,WA,0
Washington,Non-STEM,Multi-racial and Other,Female,-0.07656970407426385,0.8502024291497976,20035.16374538745,31833,1.0468603678945638,WA,0
Washington,Non-STEM,Multi-racial and Other,Male,0.16140231354413684,0.8,24601.317343173432,38025,1.0756307458173768,WA,0
Washington,Non-STEM,Native American or Hawaiian,Female,-0.10548902258483728,0.7142857142857143,15375.823339483395,7635,1.0747631107415414,WA,0
Washington,Non-STEM,Native American or Hawaiian,Male,0.04438389466952413,0.7560975609756098,19848.790129151294,7807,1.0758429550049635,WA,0
Washington,Non-STEM,White,Female,-0.03791826069211103,0.9245283018867925,20501.097785977858,168642,1.0270034183896821,WA,0
Washington,Non-STEM,White,Male,0.01439448467346425,0.8716676999380037,26092.306273062728,185505,1.0073492262692647,WA,0
Washington,Not working,Asian,Female,,1.0,0.0,255,1.2924450599695516,WA,1
Washington,Not working,Asian,Male,,1.0,0.0,503,2.067847794135665,WA,1
Washington,Not working,Black or African American,Male,,1.0,0.0,241,2.08682834857554,WA,1
Washington,Not working,Multi-racial and Other,Female,,1.0,0.0,645,2.375402631789696,WA,1
Washington,Not working,Native American or Hawaiian,Male,,0.5,0.0,192,2.9630041447881452,WA,1
Washington,Not working,White,Female,,0.8333333333333334,0.0,1032,0.7038047146248652,WA,1
Washington,Not working,White,Male,,0.7777777777777778,0.0,1633,0.9930633439004437,WA,1
Washington,STEM,Asian,Female,0.21362819645431314,1.0,83868.12730627306,4717,1.8621585307226343,WA,0
Washington,STEM,Asian,Male,0.29565000625893856,0.9761904761904762,102505.4889298893,10894,3.488324024592199,WA,0
Washington,STEM,Black or African American,Female,0.3965199504480372,1.0,46593.404059040586,478,0.3133913975175358,WA,0
Washington,STEM,Black or African American,Male,-0.001011597546797749,0.75,50320.87638376384,888,0.59890993189407,WA,0
Washington,STEM,Multi-racial and Other,Female,0.5600928571584394,1.0,39604.3934501845,1660,0.4761726760474896,WA,0
Washington,STEM,Multi-racial and Other,Male,-0.07922788270806728,0.96,49389.008302583024,3342,0.8246043547348013,WA,0
Washington,STEM,Native American or Hawaiian,Female,0.6333016998817977,1.0,80140.6549815498,456,0.5599042273450012,WA,0
Washington,STEM,Native American or Hawaiian,Male,-0.19878317322133673,1.0,71753.8422509225,442,0.5312906388092997,WA,0
Washington,STEM,White,Female,0.10888438645699902,0.9726027397260274,34106.37177121772,8950,0.47541663520443117,WA,0
Washington,STEM,White,Male,0.1448318243503103,0.985981308411215,54514.282749077494,25960,1.2296296281731884,WA,0
Washington,STEM-related,Asian,Female,0.27008915435380715,0.9090909090909091,37274.72324723247,2794,2.617093213616357,WA,0
Washington,STEM-related,Asian,Male,-0.09163454147477205,1.0,46593.404059040586,2965,2.2526626618416965,WA,0
Washington,STEM-related,Black or African American,Female,-0.4352265142125467,1.0,54048.34870848709,202,0.31423355501184613,WA,0
Washington,STEM-related,Black or African American,Male,-0.6583610943219741,1.0,7454.9446494464955,21,0.03360546111855304,WA,0
Washington,STEM-related,Multi-racial and Other,Female,-0.13049997122264084,0.9,49389.00830258303,1497,1.0188733387627822,WA,0
Washington,STEM-related,Multi-racial and Other,Male,-0.9651431808235639,0.5,18637.36162361624,61,0.0357117414165255,WA,0
Washington,STEM-related,Native American or Hawaiian,Female,1.0709273280683815,0.75,59639.55719557195,234,0.6817211627558579,WA,0
Washington,STEM-related,Native American or Hawaiian,Male,0.1574113103540731,1.0,18637.36162361624,63,0.17967698802191556,WA,0
Washington,STEM-related,White,Female,-0.05166034331356998,0.9922480620155039,44729.66789667896,13810,1.7405521180356776,WA,0
Washington,STEM-related,White,Male,-0.3111018281211006,0.9545454545454546,41095.3823800738,2708,0.30434088960725203,WA,0
West Virginia,Non-STEM,Asian,Female,-0.5359472355706013,1.0,4870.963260619977,963,0.7201958889327974,WV,0
West Virginia,Non-STEM,Asian,Male,0.6663625602446779,0.6666666666666666,11133.63030998852,460,1.127783385784692,WV,0
West Virginia,Non-STEM,Black or African American,Female,-0.5139691237940162,0.65,8698.14867967853,3477,1.127783385784692,WV,0
West Virginia,Non-STEM,Black or African American,Male,0.17366735906491562,0.8888888888888888,9973.877152698049,2686,1.1244343631097562,WV,0
West Virginia,Non-STEM,Multi-racial and Other,Female,0.20480492548921292,1.0,9817.310476463836,973,0.7379510654798288,WV,0
West Virginia,Non-STEM,Multi-racial and Other,Male,0.7275701342505448,0.75,20295.68025258324,801,1.127783385784692,WV,0
West Virginia,Non-STEM,Native American or Hawaiian,Male,-0.24219868852245394,0.5,17396.29735935706,333,1.127783385784692,WV,0
West Virginia,Non-STEM,White,Female,-0.16275306796400743,0.907928388746803,13685.087256027557,41687,0.9717632493428371,WV,0
West Virginia,Non-STEM,White,Male,0.17793071619166265,0.8221024258760108,26906.27324913892,49666,1.0217900988431268,WV,0
West Virginia,Not working,White,Female,,1.0,0.0,178,0.6510481205980604,WV,1
West Virginia,Not working,White,Male,,1.0,0.0,466,1.5042557540491417,WV,1
West Virginia,STEM,Asian,Female,0.23702730103554684,0.5,41461.175373134334,215,4.525717990586879,WV,0
West Virginia,STEM,Black or African American,Male,,1.0,0.0,8,0.09426332735698643,WV,1
West Virginia,STEM,Multi-racial and Other,Female,-0.6747407286472179,1.0,52188.89207807119,81,1.7291171583622593,WV,0
West Virginia,STEM,White,Female,-0.01022724461036347,1.0,28993.828932261767,832,0.5458933858117203,WV,0
West Virginia,STEM,White,Male,0.7925476583763699,0.9615384615384616,46390.126291618835,2454,1.4210250765485708,WV,0
West Virginia,STEM-related,Asian,Female,-0.6194685586446069,1.0,34792.59471871412,330,2.873675803259928,WV,0
West Virginia,STEM-related,Multi-racial and Other,Female,-0.28985211726106735,1.0,34792.59471871412,433,3.823861032381275,WV,0
West Virginia,STEM-related,White,Female,0.10215359547890425,1.0,46390.126291618835,5683,1.542541883172903,WV,0
West Virginia,STEM-related,White,Male,-0.1366022711502858,1.0,34792.59471871412,2232,0.5346827543074908,WV,0
Wisconsin,Non-STEM,Asian,Female,-0.1136117250696734,0.9487179487179487,13190.141458106638,8714,0.987089264308444,WI,0
Wisconsin,Non-STEM,Asian,Male,-0.1638423216923886,0.7142857142857143,20334.801414581067,4705,0.5866475765322904,WI,0
Wisconsin,Non-STEM,Black or African American,Female,-0.04496113632299958,0.9038461538461539,19235.62295973885,10792,1.0597720026627402,WI,0
Wisconsin,Non-STEM,Black or African American,Male,0.3375158299883889,0.6133333333333333,12090.963003264418,15712,1.1524725929623718,WI,0
Wisconsin,Non-STEM,Multi-racial and Other,Female,0.025959876153547053,0.9107142857142857,24181.926006528836,9419,1.021756339713157,WI,0
Wisconsin,Non-STEM,Multi-racial and Other,Male,0.03442049507312794,0.65,15938.087595212186,8609,1.0659257147414116,WI,0
Wisconsin,Non-STEM,Native American or Hawaiian,Female,0.877969503688394,0.9333333333333333,19785.21218715996,1530,1.0945270435955488,WI,0
Wisconsin,Non-STEM,Native American or Hawaiian,Male,-0.27877791726330625,0.8260869565217391,10991.784548422198,2721,1.0839536555308031,WI,0
Wisconsin,Non-STEM,White,Female,0.0878161652587004,0.9240393208221627,23962.090315560392,147411,1.0028934243296883,WI,0
Wisconsin,Non-STEM,White,Male,0.12871098547121257,0.881578947368421,32975.353645266594,146956,0.994858741123476,WI,0
Wisconsin,Not working,Native American or Hawaiian,Female,,1.0,0.0,81,22.95731843575419,WI,1
Wisconsin,Not working,Native American or Hawaiian,Male,,1.0,0.0,120,18.939324807005416,WI,1
Wisconsin,Not working,White,Female,,0.0,0.0,26,0.07008084230797738,WI,1
Wisconsin,Not working,White,Male,,0.8333333333333334,0.0,673,1.805054152944048,WI,1
Wisconsin,STEM,Asian,Female,-0.1057524214372943,1.0,27314.584602829163,816,0.9895188202282801,WI,0
Wisconsin,STEM,Asian,Male,0.17786604344348828,0.7222222222222222,46715.084330794336,3836,5.120251326093842,WI,0
Wisconsin,STEM,Black or African American,Female,0.2304814348508084,1.0,57157.27965179543,824,0.8662290498242878,WI,0
Wisconsin,STEM,Multi-racial and Other,Female,0.43873490413984156,1.0,24731.51523394994,112,0.13006354709096984,WI,0
Wisconsin,STEM,Multi-racial and Other,Male,-0.5175785057633497,1.0,65950.70729053319,349,0.4625883441075725,WI,0
Wisconsin,STEM,Native American or Hawaiian,Male,0.09888816411321046,1.0,10002.523939064202,52,0.2217586368059359,WI,0
Wisconsin,STEM,White,Female,0.31688267474996246,0.9824561403508771,39570.42437431991,7700,0.5608034073522222,WI,0
Wisconsin,STEM,White,Male,0.10987653209609828,0.9692307692307692,50562.20892274211,19619,1.4218244952619423,WI,0
Wisconsin,STEM-related,Asian,Female,-1.0755360699864485,1.0,16487.6768226333,644,1.2903256734281903,WI,0
Wisconsin,STEM-related,Asian,Male,-0.6104853436327949,1.0,43417.548966267685,702,1.54820820050221,WI,0
Wisconsin,STEM-related,Black or African American,Female,-1.2570483981259608,1.0,39570.42437431991,120,0.20843293769542365,WI,0
Wisconsin,STEM-related,Multi-racial and Other,Female,0.49942766287448315,0.6666666666666666,57157.27965179543,1093,2.097187711608376,WI,0
Wisconsin,STEM-related,Multi-racial and Other,Male,0.5249002333798671,0.0,0.0,350,0.7665083215851258,WI,0
Wisconsin,STEM-related,White,Female,0.26084847529631006,0.9928571428571429,40120.013601741026,14260,1.7160068421063728,WI,0
Wisconsin,STEM-related,White,Male,-0.006711982096187793,0.9375,30337.32535364527,2990,0.35803038397285664,WI,0
Wyoming,Non-STEM,Asian,Female,-0.31725263799455267,0.5,5823.573006465518,363,1.0566891039124948,WY,0
Wyoming,Non-STEM,Asian,Male,-0.31725263799455267,0.6666666666666666,16980.885775862072,491,0.9264899107518481,WY,0
