ST,OCCPSTEM,SEX,RAC1P,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
Kentucky,Non-STEM,Female,Some Other Race alone,-0.19219568659777994,0.7142857142857143,13869.267734553774,1651,1.107770532823592,KY,0
Kentucky,Non-STEM,Male,Some Other Race alone,0.2283404222216056,0.5333333333333333,21959.67391304348,2399,1.107770532823592,KY,0
Kentucky,Non-STEM,Female,Two or More Races,-0.2831327591313548,0.8846153846153846,15602.926201372997,2640,1.0815511119283592,KY,0
Kentucky,Non-STEM,Male,Two or More Races,0.8634488613032236,0.9285714285714286,17336.58466819222,4087,1.0597982602177016,KY,0
Kentucky,Non-STEM,Female,White alone,-0.05825858799428255,0.9267822736030829,19648.12929061785,114008,0.9705644795861832,KY,0
Kentucky,Non-STEM,Male,White alone,0.06765764501897091,0.8499558693733451,26582.763157894737,131776,1.0148536907652317,KY,0
Kentucky,Not working,Male,Black or African American alone,,1.0,0.0,207,2.4263113033522044,KY,1
Kentucky,Not working,Female,White alone,,0.8888888888888888,0.0,684,0.9686161433404338,KY,1
Kentucky,Not working,Male,White alone,,0.8571428571428571,0.0,834,1.0684143210060144,KY,1
Kentucky,STEM,Female,Asian alone,0.46527998596781267,1.0,68768.45251716247,126,1.5915963932086838,KY,0
Kentucky,STEM,Male,Asian alone,0.0552136195874493,1.0,28258.633009153316,286,4.419256083965803,KY,0
Kentucky,STEM,Female,Black or African American alone,-0.4231190823978107,1.0,59291.11956521739,201,0.47972740640787626,KY,0
Kentucky,STEM,Male,Black or African American alone,-0.5235445026214406,1.0,33517.397025171624,139,0.26190264278411174,KY,0
Kentucky,STEM,Female,Two or More Races,-0.6650993380800991,1.0,46230.892448512575,51,0.5586872201259525,KY,0
Kentucky,STEM,Male,Two or More Races,1.789501586833156,1.0,23115.446224256288,120,0.8320611606193964,KY,0
Kentucky,STEM,Female,White alone,0.045106663897936924,0.9545454545454546,31205.852402745993,2071,0.47143802056240236,KY,0
Kentucky,STEM,Male,White alone,0.16324994247959995,0.975,56632.84324942791,7737,1.5932911778266057,KY,0
Kentucky,STEM-related,Female,Asian alone,-0.12298110256626922,1.0,10690.893878718536,134,0.983529812184783,KY,0
Kentucky,STEM-related,Male,Asian alone,-1.019396918102298,1.0,36291.250572082376,199,1.7867201726309372,KY,0
Kentucky,STEM-related,Female,Black or African American alone,1.1186160003237646,1.0,14447.153890160183,309,0.4285261026016609,KY,0
Kentucky,STEM-related,Male,Black or African American alone,0.3725315010944355,0.5,67612.68020594964,892,0.9765854823614568,KY,0
Kentucky,STEM-related,Female,Two or More Races,-0.844739969991977,1.0,69346.33867276888,13,0.08274890246746971,KY,0
Kentucky,STEM-related,Male,Two or More Races,-1.1715409083250508,0.0,5778.861556064074,65,0.2618832306554753,KY,0
Kentucky,STEM-related,Female,White alone,0.17071122891434012,0.9344262295081968,39874.14473684211,13362,1.7674059068759171,KY,0
Kentucky,STEM-related,Male,White alone,-0.03925947819009829,0.967741935483871,30050.080091533182,3494,0.41808615322500925,KY,0
Louisiana,Non-STEM,Female,American Indian alone,-0.531457000323067,1.0,5745.98976109215,371,1.102513494332012,LA,0
Louisiana,Non-STEM,Male,American Indian alone,0.18059796731630048,0.8333333333333334,47979.014505119456,603,1.1007314169254547,LA,0
Louisiana,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",,0.0,49760.271331058015,51,1.126287370220573,LA,1
Louisiana,Non-STEM,Female,Asian alone,-0.4119465708551924,0.9,10170.401877133107,1619,0.6796344585863241,LA,0
Louisiana,Non-STEM,Male,Asian alone,-0.29851368657858196,0.7391304347826086,18387.16723549488,2273,0.819216381603636,LA,0
Louisiana,Non-STEM,Female,Black or African American alone,-0.06913262729630641,0.8853333333333333,14364.974402730377,62333,1.0531783775571402,LA,0
Louisiana,Non-STEM,Male,Black or African American alone,-0.05887545935410293,0.7641196013289037,14364.974402730377,54085,1.04011290541235,LA,0
Louisiana,Non-STEM,Female,Some Other Race alone,0.3969759706936925,0.5714285714285714,11491.9795221843,2164,0.9741350396312229,LA,0
Louisiana,Non-STEM,Male,Some Other Race alone,0.3417713254167207,0.6111111111111112,29304.547781569967,2429,1.0736860369959857,LA,0
Louisiana,Non-STEM,Female,Two or More Races,-0.09309621456871864,0.8666666666666667,6550.4283276450515,2721,1.0249591753746419,LA,0
Louisiana,Non-STEM,Male,Two or More Races,-0.3014405334251675,0.7931034482758621,19306.525597269625,4062,0.9216316071385914,LA,0
Louisiana,Non-STEM,Female,White alone,-0.10466885883567349,0.885952712100139,16088.771331058022,75547,0.957353135287176,LA,0
Louisiana,Non-STEM,Male,White alone,0.1747083037739266,0.8441558441558441,28729.948805460754,79538,0.9933980000954105,LA,0
Louisiana,Not working,Female,Black or African American alone,,1.0,0.0,237,0.3138443623774142,LA,1
Louisiana,Not working,Male,Black or African American alone,,0.42857142857142855,0.0,2042,3.077807613956122,LA,1
Louisiana,Not working,Female,Two or More Races,,1.0,0.0,21,0.6199824578660896,LA,1
Louisiana,Not working,Female,White alone,,0.8333333333333334,0.0,802,0.7965469703862252,LA,1
Louisiana,Not working,Male,White alone,,1.0,0.0,570,0.5579631939271306,LA,1
Louisiana,STEM,Male,American Indian alone,-1.3715917673907738,1.0,50564.70989761093,14,0.5357200913775132,LA,0
Louisiana,STEM,Female,Asian alone,0.3481175860278082,0.8,30683.585324232085,403,3.546332368912998,LA,0
Louisiana,STEM,Male,Asian alone,0.5480017585426775,1.0,25856.953924914676,852,6.4370166975016385,LA,0
Louisiana,STEM,Female,Black or African American alone,0.15383370751651856,0.8333333333333334,41026.366894197956,1219,0.43175110613253764,LA,0
Louisiana,STEM,Male,Black or African American alone,-0.27328998846716657,0.8571428571428571,13215.776450511948,866,0.34911410163017015,LA,0
Louisiana,STEM,Female,Some Other Race alone,-0.5357576176650146,1.0,40221.928327645066,81,0.7643508909093862,LA,0
Louisiana,STEM,Male,Some Other Race alone,-0.23341485144005936,1.0,51713.907849829346,119,1.102662487923614,LA,0
Louisiana,STEM,Male,Two or More Races,0.29254912211434814,1.0,30223.906143344713,902,4.290123824891979,LA,0
Louisiana,STEM,Female,White alone,0.14581256829145378,1.0,48266.31399317407,1673,0.4444232084137933,LA,0
Louisiana,STEM,Male,White alone,0.17843798864956728,0.9864864864864865,49415.51194539249,7600,1.9897937194750026,LA,0
Louisiana,STEM-related,Female,American Indian alone,6.0621732410709654,0.0,57459.89761092151,8,0.361171156314626,LA,0
Louisiana,STEM-related,Female,Asian alone,-0.1619859521636575,1.0,45967.918088737206,661,4.215441525753997,LA,0
Louisiana,STEM-related,Female,Black or African American alone,-0.036717902382130935,0.8823529411764706,19536.365187713312,2871,0.7369366669035992,LA,0
Louisiana,STEM-related,Male,Black or African American alone,-0.058981167629254844,0.8,36429.575085324235,1573,0.459563408689815,LA,0
Louisiana,STEM-related,Female,Some Other Race alone,-0.47068156772058267,1.0,60332.89249146757,257,1.757551665593201,LA,0
Louisiana,STEM-related,Female,Two or More Races,-0.28146941820953364,1.0,75847.0648464164,248,1.419197296167405,LA,0
Louisiana,STEM-related,Female,White alone,-0.08642961928710753,0.9326923076923077,35969.89590443687,10856,2.0899593735916775,LA,0
Louisiana,STEM-related,Male,White alone,-0.13111817235960596,0.92,37923.5324232082,2470,0.46866080773693536,LA,0
Maine,Non-STEM,Female,American Indian alone,,1.0,5086.329305135952,155,1.1683470012320982,ME,1
Maine,Non-STEM,Male,American Indian alone,,1.0,2746.617824773414,80,1.1683470012320982,ME,1
Maine,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.9405628544114082,1.0,10172.658610271905,187,1.1683470012320982,ME,0
Maine,Non-STEM,Female,Asian alone,0.27315045953451994,1.0,10172.658610271903,441,0.9471342418076385,ME,0
Maine,Non-STEM,Male,Asian alone,0.35533597536732475,1.0,2950.070996978852,709,0.9814668529307555,ME,0
Maine,Non-STEM,Female,Black or African American alone,-0.32894975645365054,1.0,12207.190332326285,973,1.1683470012320982,ME,0
Maine,Non-STEM,Male,Black or African American alone,0.30228480715231015,0.7142857142857143,29500.70996978852,901,0.9711076089576757,ME,0
Maine,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-1.0172611129256433,0.0,30517.975830815714,66,1.168347001232098,ME,0
Maine,Non-STEM,Male,Some Other Race alone,-0.3734280751340828,1.0,17293.519637462236,267,1.168347001232098,ME,0
Maine,Non-STEM,Female,Two or More Races,0.3231380377695766,0.8,25431.64652567976,1014,1.0711608130645096,ME,0
Maine,Non-STEM,Male,Two or More Races,-0.1379177771507749,0.6,8138.1268882175245,576,1.1683470012320982,ME,0
Maine,Non-STEM,Female,White alone,0.1779586831679507,0.8937007874015748,18819.418429003024,31719,0.9437644467894395,ME,0
Maine,Non-STEM,Male,White alone,0.04420899739258686,0.8295081967213115,23905.74773413897,38393,1.0422255725807743,ME,0
Maine,Not working,Female,White alone,,0.0,0.0,447,2.245855298342119,ME,1
Maine,STEM,Male,Asian alone,-0.9193699145587907,1.0,37638.83685800605,135,2.5234169005248037,ME,0
Maine,STEM,Male,Black or African American alone,-1.3312777021250883,1.0,6612.2280966767385,183,2.663296344949138,ME,0
Maine,STEM,Female,Two or More Races,0.6102012292834174,1.0,50863.29305135952,29,0.4136571700304406,ME,0
Maine,STEM,Female,White alone,0.25578343024324657,1.0,19124.59818731118,1522,0.6114833209439546,ME,0
Maine,STEM,Male,White alone,0.5105428715104702,0.9642857142857143,47302.86253776435,3721,1.363939740804207,ME,0
Maine,STEM-related,Female,Asian alone,-0.5278051210913803,1.0,35604.30513595167,103,2.50335236793368,ME,0
Maine,STEM-related,Female,Two or More Races,-0.8104270572894616,1.0,42725.166163142,63,0.7531284990416184,ME,0
Maine,STEM-related,Female,White alone,0.2111653447723631,0.9302325581395349,40690.63444108762,5579,1.8785047540405824,ME,0
Maine,STEM-related,Male,White alone,0.7295100660003779,1.0,26804.955438066463,925,0.28416018064993387,ME,0
Maryland,Non-STEM,Female,American Indian alone,-0.7993825566856612,1.0,14068.871866295269,352,1.192753027003547,MD,0
Maryland,Non-STEM,Male,American Indian alone,0.27578516042496426,1.0,34703.21727019498,409,1.192753027003547,MD,0
Maryland,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.13267441695178467,0.6666666666666666,32827.367688022285,341,1.192753027003547,MD,0
Maryland,Non-STEM,Female,Asian alone,-0.15167337656338392,0.9047619047619048,10739.238857938719,6997,0.7589063317217257,MD,0
Maryland,Non-STEM,Male,Asian alone,-0.13958018390875832,0.9072164948453608,19696.42061281337,9196,0.9024647717890915,MD,0
Maryland,Non-STEM,Female,Black or African American alone,0.0495168520967038,0.9240196078431373,18758.495821727018,57808,1.0070201107787504,MD,0
Maryland,Non-STEM,Male,Black or African American alone,0.1661683226473045,0.84,18758.495821727018,60442,1.052781600779059,MD,0
Maryland,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.09007110346541725,1.0,16835.75,132,0.753317701265398,MD,0
Maryland,Non-STEM,Female,Some Other Race alone,-0.07296470519943873,0.6724137931034483,18758.495821727018,7410,1.1787543251662151,MD,0
Maryland,Non-STEM,Male,Some Other Race alone,-0.008119907598897974,0.6133333333333333,22510.194986072427,10367,1.1822612707663993,MD,0
Maryland,Non-STEM,Female,Two or More Races,0.07254868981593,0.9074074074074074,19133.66573816156,6303,0.9782592490830652,MD,0
Maryland,Non-STEM,Male,Two or More Races,-0.17612655288361245,0.8461538461538461,17679.882311977715,6164,0.9410123714898071,MD,0
Maryland,Non-STEM,Female,White alone,-0.03982932291083068,0.9354094579008074,21572.27019498608,87336,0.9713389874154431,MD,0
Maryland,Non-STEM,Male,White alone,0.01550236562767561,0.9139297848244621,23448.119777158776,94364,1.0008353856975671,MD,0
Maryland,Not working,Female,Black or African American alone,,1.0,0.0,1006,1.4004413578226222,MD,1
Maryland,Not working,Male,Black or African American alone,,0.875,0.0,1405,1.955656301058852,MD,1
Maryland,Not working,Female,Some Other Race alone,,0.0,0.0,17,0.2161079582907932,MD,1
Maryland,Not working,Female,Two or More Races,,1.0,0.0,245,3.038711626620002,MD,1
Maryland,Not working,Female,White alone,,1.0,0.0,545,0.48438509755602965,MD,1
Maryland,Not working,Male,White alone,,0.8888888888888888,0.0,1132,0.959443675667035,MD,1
Maryland,STEM,Female,Asian alone,-0.0902302280062881,1.0,42206.615598885786,2628,2.742532145749653,MD,0
Maryland,STEM,Male,Asian alone,-0.2099805692650607,1.0,40096.28481894151,2341,2.2104605708833205,MD,0
Maryland,STEM,Female,Black or African American alone,0.236282483747615,0.9583333333333334,32827.367688022285,3824,0.640941137271272,MD,0
Maryland,STEM,Male,Black or African American alone,0.33850203514577837,1.0,45020.38997214485,4213,0.706058982284026,MD,0
Maryland,STEM,Female,Native Hawaiian and Other Pacific Islander alone,,1.0,0.0,58,11.476265603808574,MD,1
Maryland,STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.30279411942872014,1.0,234481.19777158782,77,4.228097854034738,MD,0
Maryland,STEM,Male,Some Other Race alone,0.6418389343742197,1.0,35078.38718662953,92,0.10094812463432346,MD,0
Maryland,STEM,Female,Two or More Races,0.42556643069614547,0.8333333333333334,56275.48746518107,551,0.8228265904617469,MD,0
Maryland,STEM,Male,Two or More Races,0.11141787509252553,0.9333333333333333,36579.066852367694,1565,2.298778403937082,MD,0
Maryland,STEM,Female,White alone,0.01546960765828775,0.9682539682539683,49710.01392757661,5957,0.637463300528586,MD,0
Maryland,STEM,Male,White alone,0.1324088386832901,0.9808917197452229,46896.23955431755,14823,1.5126640379627643,MD,0
Maryland,STEM-related,Female,Asian alone,-0.2912326537432385,0.8125,21103.3077994429,1372,1.9501348928135704,MD,0
Maryland,STEM-related,Male,Asian alone,1.2061097334243016,0.8,29544.630919220053,617,0.7935068838294789,MD,0
Maryland,STEM-related,Female,Black or African American alone,-0.05907335251208602,0.9655172413793104,35641.14206128134,5832,1.3313797713932671,MD,0
Maryland,STEM-related,Male,Black or African American alone,0.3407561073535406,0.8571428571428571,42628.68175487465,2418,0.5519376187528177,MD,0
Maryland,STEM-related,Female,Some Other Race alone,0.44139634039756287,1.0,58151.33704735377,71,0.14801225638355156,MD,0
Maryland,STEM-related,Female,Two or More Races,0.5151586844834056,1.0,60965.11142061281,586,1.1918964077473542,MD,0
Maryland,STEM-related,Male,Two or More Races,-0.7313736153750559,1.0,32827.367688022285,84,0.16805298403449115,MD,0
Maryland,STEM-related,Female,White alone,-0.1264408884302474,0.9583333333333334,37516.991643454036,13406,1.9539388937830904,MD,0
Maryland,STEM-related,Male,White alone,0.0969654065397157,1.0,40330.766016713096,2140,0.29744339032336925,MD,0
Massachusetts,Non-STEM,Male,American Indian alone,-0.2957276835106386,0.8,13724.796195652172,319,1.2327532587246115,MA,0
Massachusetts,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.20598261811776547,0.0,30835.042119565216,84,1.2327532587246115,MA,0
Massachusetts,Non-STEM,Female,Asian alone,-0.12242160191416185,0.9203980099502488,9149.864130434782,18349,0.8634825753679148,MA,0
Massachusetts,Non-STEM,Male,Asian alone,-0.15379828665137404,0.9197080291970803,13724.796195652172,12479,0.7013873120696863,MA,0
Massachusetts,Non-STEM,Female,Black or African American alone,0.06357106699240539,0.9551282051282052,14639.782608695652,22301,1.059122025766366,MA,0
Massachusetts,Non-STEM,Male,Black or African American alone,0.12444780671295239,0.8116883116883117,14914.278532608696,20748,1.1458276414307966,MA,0
Massachusetts,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,0.26923746755405875,1.0,15554.76902173913,159,1.2327532587246115,MA,0
Massachusetts,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.5624522866704273,0.6666666666666666,29005.06929347826,379,1.2327532587246117,MA,0
Massachusetts,Non-STEM,Female,Some Other Race alone,-0.1585572390231621,0.9135802469135802,18299.728260869564,12131,1.1899840679229938,MA,0
Massachusetts,Non-STEM,Male,Some Other Race alone,-0.09634495419749411,0.8736842105263158,19214.714673913044,14747,1.1389181998754445,MA,0
Massachusetts,Non-STEM,Female,Two or More Races,-0.08794210699490851,0.946236559139785,16469.755434782608,10954,0.9982685884578543,MA,0
Massachusetts,Non-STEM,Male,Two or More Races,-0.010978225749593064,0.9285714285714286,18299.728260869564,10052,0.9809717983454556,MA,0
Massachusetts,Non-STEM,Female,White alone,-0.025038607853411485,0.968869123252859,22874.66032608696,163301,1.0019901443581094,MA,0
Massachusetts,Non-STEM,Male,White alone,0.010401051736757963,0.9506641366223909,24704.633152173912,160951,1.002515573579491,MA,0
Massachusetts,Not working,Male,Asian alone,,1.0,0.0,578,5.714314279688995,MA,1
Massachusetts,Not working,Female,Black or African American alone,,1.0,0.0,668,5.5802838154349566,MA,1
Massachusetts,Not working,Female,Two or More Races,,1.0,0.0,27,0.43280931250446764,MA,1
Massachusetts,Not working,Female,White alone,,0.8333333333333334,0.0,431,0.4651682228779164,MA,1
Massachusetts,Not working,Male,White alone,,1.0,0.0,837,0.9170247766853746,MA,1
Massachusetts,STEM,Female,American Indian alone,-0.7545995950185558,1.0,65879.02173913043,122,8.04849688860323,MA,0
Massachusetts,STEM,Female,Asian alone,0.253843342377396,0.9803921568627451,54899.18478260869,6001,1.843755910387387,MA,0
Massachusetts,STEM,Male,Asian alone,-0.05428982266321501,0.9873417721518988,45749.32065217392,7230,2.6531086720741057,MA,0
Massachusetts,STEM,Female,Black or African American alone,0.34953032565538256,1.0,33854.497282608696,1025,0.3178221408798518,MA,0
Massachusetts,STEM,Male,Black or African American alone,0.18323166137916166,1.0,18299.728260869564,1343,0.48423668673927694,MA,0
